Transaction_id,Member_number,Date,itemDescription
11504,4775,29-03-2014,whole milk
11505,1390,31-07-2014,rolls/buns
11506,3116,27-05-2014,ham
11507,1619,21-09-2014,root vegetables
11508,2645,23-12-2014,hygiene articles
11509,3600,03-06-2014,whipped/sour cream
11510,4835,28-03-2014,beverages
11511,1107,15-05-2014,beef
11512,3527,04-09-2014,shopping bags
11513,4475,19-07-2014,butter milk
11514,3816,28-03-2014,Instant food products
11515,4865,17-11-2014,berries
11516,2873,23-10-2014,whole milk
11517,2237,16-01-2014,flower (seeds)
11518,4970,22-08-2014,onions
11519,2122,05-07-2014,hamburger meat
11520,1647,22-02-2014,other vegetables
11521,2393,26-09-2014,cream cheese 
11522,1831,29-07-2014,whole milk
11523,4837,04-12-2014,pork
11524,1840,28-12-2014,misc. beverages
11525,2343,02-11-2014,whole milk
11526,2381,29-12-2014,cake bar
11527,1574,25-04-2014,hamburger meat
11528,1339,25-05-2014,grapes
11529,3902,27-10-2014,rolls/buns
11530,2650,09-08-2014,soda
11531,2659,28-07-2014,tropical fruit
11532,3081,26-02-2014,sliced cheese
11533,4717,03-03-2014,soda
11534,4524,17-04-2014,other vegetables
11535,2600,28-09-2014,pastry
11536,1948,31-05-2014,citrus fruit
11537,2238,05-01-2014,curd
11538,4271,19-12-2014,whipped/sour cream
11539,2715,11-10-2014,canned beer
11540,4146,15-04-2014,roll products 
11541,3447,28-01-2014,soda
11542,4799,30-04-2014,pot plants
11543,4753,31-08-2014,root vegetables
11544,4199,24-08-2014,beef
11545,1566,03-06-2014,citrus fruit
11546,1782,30-08-2014,rolls/buns
11547,3312,27-05-2014,rolls/buns
11548,3839,13-08-2014,citrus fruit
11549,1596,27-07-2014,whole milk
11550,1693,30-05-2014,cream cheese 
11551,4773,15-10-2014,turkey
11552,1302,02-12-2014,shopping bags
11553,1621,21-06-2014,bottled beer
11554,2864,12-01-2014,popcorn
11555,4880,16-03-2014,whole milk
11556,1237,22-06-2014,pork
11557,4218,15-09-2014,hamburger meat
11558,2017,23-12-2014,root vegetables
11559,2687,09-08-2014,rolls/buns
11560,3549,09-11-2014,newspapers
11561,3684,05-01-2014,newspapers
11562,4615,30-03-2014,grapes
11563,3122,09-01-2014,coffee
11564,3116,12-06-2014,pot plants
11565,2235,10-10-2014,dish cleaner
11566,1465,08-12-2014,napkins
11567,4448,19-10-2014,herbs
11568,2098,20-10-2014,pastry
11569,4377,06-05-2014,whole milk
11570,2403,14-04-2014,rolls/buns
11571,4055,25-03-2014,tropical fruit
11572,2222,13-02-2014,grapes
11573,3396,05-11-2014,pork
11574,3205,05-09-2014,chewing gum
11575,3123,16-04-2014,bottled water
11576,2441,08-06-2014,whipped/sour cream
11577,2693,14-02-2014,coffee
11578,4441,12-12-2014,newspapers
11579,2428,06-12-2014,whipped/sour cream
11580,3191,11-05-2014,frozen meals
11581,4628,01-05-2014,whole milk
11582,1493,06-03-2014,organic sausage
11583,4376,24-09-2014,dog food
11584,3254,11-12-2014,root vegetables
11585,2493,27-05-2014,whole milk
11586,4794,11-11-2014,oil
11587,3782,20-02-2014,citrus fruit
11588,1094,24-07-2014,pasta
11589,4769,31-03-2014,butter milk
11590,4329,20-01-2014,pastry
11591,3110,29-05-2014,root vegetables
11592,1758,24-12-2014,salt
11593,4330,24-09-2014,yogurt
11594,4569,24-12-2014,other vegetables
11595,3141,07-06-2014,brown bread
11596,2617,19-06-2014,liquor
11597,1537,08-12-2014,other vegetables
11598,1321,11-07-2014,citrus fruit
11599,1179,11-09-2014,chicken
11600,4766,25-09-2014,soda
11601,1468,05-02-2014,onions
11602,2519,07-04-2014,root vegetables
11603,3308,09-04-2014,whole milk
11604,1236,27-06-2014,newspapers
11605,4485,28-07-2014,hygiene articles
11606,2805,16-08-2014,dessert
11607,4658,26-07-2014,other vegetables
11608,1350,03-09-2014,whole milk
11609,2149,21-03-2014,other vegetables
11610,2452,08-03-2014,margarine
11611,3030,14-12-2014,curd
11612,1827,17-11-2014,onions
11613,4925,23-01-2014,whipped/sour cream
11614,2853,17-11-2014,tropical fruit
11615,4182,15-11-2014,beef
11616,3496,26-03-2014,tropical fruit
11617,1740,30-10-2014,domestic eggs
11618,4962,18-08-2014,pip fruit
11619,1760,28-07-2014,cream cheese 
11620,3966,07-04-2014,root vegetables
11621,3317,16-06-2014,dessert
11622,1825,07-01-2014,long life bakery product
11623,2204,09-10-2014,long life bakery product
11624,1209,11-11-2014,fruit/vegetable juice
11625,1574,28-02-2014,butter
11626,3203,22-07-2014,berries
11627,2914,11-10-2014,grapes
11628,1278,06-09-2014,citrus fruit
11629,2813,17-02-2014,tropical fruit
11630,1653,27-12-2014,newspapers
11631,2301,23-04-2014,yogurt
11632,4074,11-03-2014,tropical fruit
11633,1809,27-10-2014,whole milk
11634,3972,04-05-2014,rice
11635,3938,23-04-2014,chicken
11636,4155,19-07-2014,white bread
11637,4959,30-12-2014,root vegetables
11638,2518,27-11-2014,zwieback
11639,1529,29-05-2014,other vegetables
11640,3817,02-11-2014,bottled water
11641,1034,28-04-2014,bottled water
11642,4297,24-12-2014,whole milk
11643,4684,21-11-2014,specialty chocolate
11644,2999,12-08-2014,margarine
11645,1097,12-10-2014,whipped/sour cream
11646,4650,14-12-2014,curd
11647,4958,27-04-2014,chicken
11648,2515,01-09-2014,misc. beverages
11649,4911,28-06-2014,liquor
11650,1722,12-07-2014,whole milk
11651,1350,19-02-2014,herbs
11652,2152,03-02-2014,other vegetables
11653,2428,01-11-2014,other vegetables
11654,4231,04-02-2014,tropical fruit
11655,1413,03-12-2014,citrus fruit
11656,2932,22-06-2014,whole milk
11657,3935,12-04-2014,yogurt
11658,3294,26-02-2014,pastry
11659,2306,13-12-2014,whole milk
11660,4252,28-04-2014,bottled water
11661,1325,29-03-2014,rolls/buns
11662,3657,10-07-2014,ham
11663,3592,17-04-2014,ice cream
11664,2797,08-08-2014,rolls/buns
11665,2663,20-01-2014,canned beer
11666,1998,15-02-2014,misc. beverages
11667,4412,30-07-2014,frozen vegetables
11668,2205,28-10-2014,hamburger meat
11669,4301,24-12-2014,pip fruit
11670,3021,29-10-2014,other vegetables
11671,4131,08-10-2014,grapes
11672,2400,26-08-2014,white bread
11673,2394,18-06-2014,butter
11674,2019,06-12-2014,tropical fruit
11675,3969,05-09-2014,whole milk
11676,1797,26-07-2014,sausage
11677,2336,31-05-2014,other vegetables
11678,2041,08-04-2014,soda
11679,4624,06-06-2014,soda
11680,3221,16-01-2014,soda
11681,3327,13-10-2014,beef
11682,3642,15-04-2014,tropical fruit
11683,4525,21-07-2014,citrus fruit
11684,3820,10-05-2014,tropical fruit
11685,4235,18-10-2014,rolls/buns
11686,2437,09-10-2014,root vegetables
11687,3068,25-05-2014,beverages
11688,2990,24-04-2014,turkey
11689,2942,17-08-2014,citrus fruit
11690,2980,17-01-2014,other vegetables
11691,1169,29-05-2014,finished products
11692,3663,16-06-2014,whole milk
11693,2439,06-06-2014,coffee
11694,1289,10-08-2014,herbs
11695,1489,06-01-2014,vinegar
11696,1523,09-11-2014,domestic eggs
11697,1432,18-09-2014,butter
11698,4569,28-07-2014,hamburger meat
11699,2737,27-08-2014,root vegetables
11700,2823,17-10-2014,yogurt
11701,1507,14-09-2014,whole milk
11702,1103,25-05-2014,chicken
11703,4975,06-01-2014,canned beer
11704,4311,06-12-2014,candy
11705,3915,05-12-2014,pip fruit
11706,2602,04-02-2014,sausage
11707,4684,07-02-2014,citrus fruit
11708,3382,01-09-2014,candy
11709,1706,13-11-2014,root vegetables
11710,3524,30-11-2014,sliced cheese
11711,1085,24-04-2014,other vegetables
11712,3284,04-01-2014,instant coffee
11713,3493,26-03-2014,soda
11714,3701,25-08-2014,dish cleaner
11715,1761,26-07-2014,tropical fruit
11716,4216,21-01-2014,other vegetables
11717,1885,11-03-2014,other vegetables
11718,3620,14-09-2014,whipped/sour cream
11719,4214,31-08-2014,other vegetables
11720,2109,21-03-2014,oil
11721,1925,03-06-2014,brown bread
11722,2164,27-10-2014,tropical fruit
11723,3765,11-08-2014,skin care
11724,1632,30-05-2014,misc. beverages
11725,1134,04-12-2014,other vegetables
11726,1445,02-05-2014,other vegetables
11727,2472,15-06-2014,yogurt
11728,2315,20-02-2014,nut snack
11729,2141,21-02-2014,yogurt
11730,4112,22-04-2014,tropical fruit
11731,3438,02-06-2014,citrus fruit
11732,4442,05-01-2014,citrus fruit
11733,4090,16-09-2014,yogurt
11734,2399,01-08-2014,citrus fruit
11735,4873,22-03-2014,other vegetables
11736,2215,12-09-2014,hamburger meat
11737,3182,28-09-2014,newspapers
11738,4814,26-08-2014,grapes
11739,2132,30-01-2014,sugar
11740,4804,17-09-2014,frozen meals
11741,1252,28-08-2014,grapes
11742,4058,18-12-2014,specialty cheese
11743,3389,07-12-2014,bottled water
11744,4645,04-12-2014,white bread
11745,1722,28-08-2014,tropical fruit
11746,1021,30-05-2014,sliced cheese
11747,1657,12-05-2014,other vegetables
11748,2107,08-01-2014,whole milk
11749,2183,07-06-2014,other vegetables
11750,2094,07-05-2014,other vegetables
11751,1477,21-11-2014,meat
11752,4211,16-09-2014,tropical fruit
11753,4046,26-11-2014,citrus fruit
11754,4836,28-05-2014,chocolate
11755,3773,17-03-2014,pastry
11756,1774,26-11-2014,yogurt
11757,2158,23-06-2014,pot plants
11758,2154,31-05-2014,hygiene articles
11759,1991,13-05-2014,soda
11760,3502,09-09-2014,soda
11761,3465,19-02-2014,canned fish
11762,1235,25-06-2014,other vegetables
11763,2978,27-08-2014,pasta
11764,1809,02-01-2014,root vegetables
11765,3359,25-07-2014,white wine
11766,4877,27-08-2014,root vegetables
11767,3956,20-05-2014,hamburger meat
11768,3716,13-05-2014,pork
11769,2408,10-11-2014,citrus fruit
11770,3549,10-06-2014,canned beer
11771,1863,24-11-2014,UHT-milk
11772,4956,04-03-2014,red/blush wine
11773,2771,25-06-2014,coffee
11774,2507,15-05-2014,brown bread
11775,2193,26-11-2014,root vegetables
11776,1504,29-12-2014,tropical fruit
11777,1393,25-06-2014,chocolate
11778,3852,31-08-2014,other vegetables
11779,1911,10-03-2014,tropical fruit
11780,1627,11-08-2014,rolls/buns
11781,3387,09-05-2014,curd
11782,1931,08-12-2014,whole milk
11783,4316,28-02-2014,whole milk
11784,3872,04-04-2014,yogurt
11785,1492,02-05-2014,whole milk
11786,2898,23-07-2014,yogurt
11787,3832,12-01-2014,whole milk
11788,3887,24-09-2014,pork
11789,1823,16-04-2014,whole milk
11790,1418,02-12-2014,cake bar
11791,3931,09-10-2014,tropical fruit
11792,2059,15-03-2014,sausage
11793,1004,04-02-2014,pip fruit
11794,1507,04-04-2014,hamburger meat
11795,3185,04-03-2014,pork
11796,3369,18-07-2014,root vegetables
11797,3407,01-09-2014,bottled water
11798,1610,23-12-2014,bottled beer
11799,2291,26-03-2014,meat
11800,4868,04-04-2014,pot plants
11801,1051,17-09-2014,pork
11802,1785,23-02-2014,other vegetables
11803,4097,03-10-2014,beef
11804,1207,09-12-2014,whole milk
11805,4002,13-01-2014,seasonal products
11806,4266,02-09-2014,specialty bar
11807,2873,28-01-2014,soda
11808,4220,05-05-2014,rolls/buns
11809,1218,28-05-2014,meat
11810,4956,05-07-2014,mayonnaise
11811,2688,23-01-2014,sliced cheese
11812,1082,13-05-2014,beef
11813,3844,13-11-2014,pot plants
11814,4314,05-10-2014,sausage
11815,4404,13-03-2014,other vegetables
11816,4388,18-02-2014,tropical fruit
11817,2547,09-03-2014,pip fruit
11818,2157,02-06-2014,grapes
11819,1118,07-11-2014,pip fruit
11820,3941,10-11-2014,berries
11821,1799,16-12-2014,tropical fruit
11822,2869,02-08-2014,bottled water
11823,3161,09-10-2014,whole milk
11824,3008,15-04-2014,root vegetables
11825,1619,20-07-2014,dessert
11826,1970,05-06-2014,brown bread
11827,2860,11-01-2014,tropical fruit
11828,3456,24-12-2014,softener
11829,4394,18-07-2014,pork
11830,1027,14-05-2014,softener
11831,3466,31-05-2014,other vegetables
11832,2810,08-02-2014,root vegetables
11833,1023,30-12-2014,sausage
11834,3045,29-01-2014,dental care
11835,4200,23-06-2014,hamburger meat
11836,4280,06-09-2014,domestic eggs
11837,4257,03-02-2014,UHT-milk
11838,3720,22-03-2014,citrus fruit
11839,3927,26-09-2014,whipped/sour cream
11840,1269,07-10-2014,red/blush wine
11841,2907,19-12-2014,ham
11842,3784,30-04-2014,root vegetables
11843,4770,15-05-2014,root vegetables
11844,3287,13-05-2014,root vegetables
11845,4003,14-11-2014,liver loaf
11846,1723,21-07-2014,citrus fruit
11847,3832,23-03-2014,tropical fruit
11848,3758,02-01-2014,rolls/buns
11849,3881,04-06-2014,beverages
11850,3596,21-01-2014,frozen vegetables
11851,4765,08-01-2014,beef
11852,4304,18-07-2014,shopping bags
11853,2065,28-11-2014,waffles
11854,1935,24-04-2014,other vegetables
11855,1764,20-09-2014,yogurt
11856,3565,15-04-2014,chocolate
11857,3559,17-07-2014,rolls/buns
11858,2499,20-07-2014,whipped/sour cream
11859,1474,13-08-2014,meat
11860,2289,05-02-2014,berries
11861,1522,07-01-2014,whole milk
11862,1887,08-07-2014,pork
11863,3109,25-03-2014,other vegetables
11864,3998,10-09-2014,root vegetables
11865,3181,08-05-2014,pip fruit
11866,1813,01-12-2014,meat
11867,3171,17-10-2014,other vegetables
11868,4944,20-01-2014,organic sausage
11869,4710,17-02-2014,other vegetables
11870,2104,02-07-2014,pastry
11871,1743,01-12-2014,root vegetables
11872,2949,01-06-2014,pork
11873,4416,02-10-2014,other vegetables
11874,2000,04-07-2014,dish cleaner
11875,4114,27-03-2014,root vegetables
11876,1435,06-02-2014,specialty chocolate
11877,3841,29-07-2014,vinegar
11878,3323,06-03-2014,berries
11879,1184,24-06-2014,beef
11880,3378,13-03-2014,canned fish
11881,1561,17-10-2014,dishes
11882,2817,25-09-2014,baking powder
11883,4272,25-11-2014,napkins
11884,4376,25-05-2014,fruit/vegetable juice
11885,3867,24-07-2014,pastry
11886,1702,12-01-2014,yogurt
11887,2381,27-04-2014,pip fruit
11888,1948,23-09-2014,whole milk
11889,2868,22-04-2014,soda
11890,4531,12-05-2014,beverages
11891,1370,09-09-2014,fruit/vegetable juice
11892,1102,30-09-2014,yogurt
11893,2473,09-11-2014,whole milk
11894,2266,30-08-2014,other vegetables
11895,1655,04-11-2014,pip fruit
11896,2649,02-08-2014,bottled water
11897,1740,21-02-2014,root vegetables
11898,4617,18-11-2014,yogurt
11899,2921,04-03-2014,hard cheese
11900,2533,23-12-2014,hamburger meat
11901,3168,26-03-2014,brown bread
11902,2993,23-10-2014,onions
11903,4292,06-04-2014,frozen potato products
11904,1674,30-06-2014,chicken
11905,2092,01-04-2014,salty snack
11906,1062,07-11-2014,ham
11907,1015,28-06-2014,fruit/vegetable juice
11908,4149,11-02-2014,tropical fruit
11909,3476,05-02-2014,frozen meals
11910,4786,13-07-2014,chocolate
11911,2054,06-08-2014,white bread
11912,2518,06-12-2014,oil
11913,4771,26-12-2014,other vegetables
11914,4666,27-09-2014,yogurt
11915,4513,30-01-2014,dessert
11916,1225,29-11-2014,butter milk
11917,3496,11-08-2014,misc. beverages
11918,1720,13-09-2014,herbs
11919,4091,31-03-2014,packaged fruit/vegetables
11920,3477,17-07-2014,tropical fruit
11921,3227,20-08-2014,bottled beer
11922,2123,06-06-2014,cream cheese 
11923,4837,17-12-2014,whole milk
11924,4316,31-08-2014,meat
11925,3263,30-06-2014,chocolate
11926,3421,13-06-2014,pet care
11927,4819,23-04-2014,meat spreads
11928,1294,07-10-2014,waffles
11929,1309,06-05-2014,pastry
11930,2589,07-06-2014,whole milk
11931,1234,14-04-2014,yogurt
11932,2685,12-04-2014,butter
11933,1395,24-11-2014,sausage
11934,2480,01-03-2014,other vegetables
11935,4303,17-01-2014,sugar
11936,3915,24-09-2014,other vegetables
11937,3646,12-05-2014,rolls/buns
11938,2443,22-05-2014,pip fruit
11939,4616,16-10-2014,root vegetables
11940,2325,06-05-2014,onions
11941,1660,15-06-2014,misc. beverages
11942,3982,22-11-2014,jam
11943,3181,07-10-2014,domestic eggs
11944,3251,20-10-2014,soda
11945,4846,28-10-2014,whole milk
11946,4511,18-08-2014,pork
11947,1689,19-09-2014,beef
11948,3789,10-03-2014,pot plants
11949,2737,26-12-2014,other vegetables
11950,1374,01-09-2014,sugar
11951,3948,20-02-2014,waffles
11952,4544,15-05-2014,bottled water
11953,2758,30-06-2014,whole milk
11954,1659,05-07-2014,dishes
11955,4988,13-12-2014,misc. beverages
11956,4073,26-04-2014,detergent
11957,1212,25-05-2014,beef
11958,3657,29-05-2014,butter
11959,1187,08-06-2014,soda
11960,4251,02-07-2014,ham
11961,1100,20-02-2014,hamburger meat
11962,1410,23-05-2014,yogurt
11963,3871,16-08-2014,whole milk
11964,1756,22-09-2014,UHT-milk
11965,4780,16-08-2014,shopping bags
11966,4435,27-01-2014,root vegetables
11967,3212,09-04-2014,coffee
11968,2871,03-05-2014,whole milk
11969,2645,23-10-2014,soda
11970,3469,11-04-2014,whole milk
11971,2349,12-10-2014,female sanitary products
11972,3247,03-09-2014,pip fruit
11973,1202,21-04-2014,coffee
11974,1512,29-04-2014,bottled beer
11975,3294,01-03-2014,root vegetables
11976,3142,12-02-2014,tropical fruit
11977,4632,18-09-2014,root vegetables
11978,3411,30-11-2014,whole milk
11979,1200,27-02-2014,brown bread
11980,1107,26-09-2014,shopping bags
11981,4070,08-03-2014,specialty chocolate
11982,3901,30-11-2014,curd
11983,3615,13-06-2014,sugar
11984,3857,30-12-2014,soda
11985,3142,01-09-2014,pasta
11986,2011,18-05-2014,liquor
11987,3414,02-04-2014,bottled water
11988,3013,25-03-2014,whole milk
11989,3053,13-12-2014,rolls/buns
11990,2270,18-12-2014,tropical fruit
11991,3844,25-09-2014,beverages
11992,1578,29-11-2014,frozen vegetables
11993,1364,11-08-2014,other vegetables
11994,4902,21-11-2014,salty snack
11995,2696,23-12-2014,whole milk
11996,1449,18-07-2014,whole milk
11997,3277,30-08-2014,fruit/vegetable juice
11998,1719,14-11-2014,whole milk
11999,3111,30-10-2014,soda
12000,4135,22-02-2014,other vegetables
12001,2261,21-01-2014,tropical fruit
12002,3835,15-10-2014,fruit/vegetable juice
12003,4379,26-08-2014,rolls/buns
12004,4284,06-10-2014,soda
12005,2815,23-09-2014,dessert
12006,4394,14-02-2014,other vegetables
12007,1400,11-10-2014,rolls/buns
12008,2964,03-10-2014,oil
12009,2457,09-07-2014,other vegetables
12010,3725,08-03-2014,coffee
12011,2041,19-06-2014,root vegetables
12012,1259,10-06-2014,hamburger meat
12013,1235,04-10-2014,condensed milk
12014,4820,02-07-2014,other vegetables
12015,4690,20-12-2014,salty snack
12016,4308,29-11-2014,soda
12017,2944,31-07-2014,beverages
12018,4809,21-06-2014,brown bread
12019,2803,04-03-2014,shopping bags
12020,2925,24-11-2014,citrus fruit
12021,4329,06-04-2014,dishes
12022,2811,20-06-2014,butter milk
12023,1527,29-01-2014,other vegetables
12024,2909,06-09-2014,whole milk
12025,2045,11-04-2014,yogurt
12026,2170,24-02-2014,fish
12027,3962,15-11-2014,rolls/buns
12028,3065,14-03-2014,whole milk
12029,1425,06-02-2014,citrus fruit
12030,2692,04-10-2014,butter
12031,4893,27-06-2014,curd
12032,1528,01-02-2014,frozen vegetables
12033,2587,29-10-2014,flower (seeds)
12034,4065,13-01-2014,brown bread
12035,1616,07-11-2014,whole milk
12036,1476,16-01-2014,yogurt
12037,3133,12-07-2014,butter milk
12038,4770,22-02-2014,butter
12039,4725,19-12-2014,brown bread
12040,3293,17-10-2014,rolls/buns
12041,3244,21-06-2014,canned fish
12042,4941,09-09-2014,coffee
12043,4840,27-08-2014,onions
12044,3439,14-05-2014,frozen vegetables
12045,4609,01-05-2014,beef
12046,3818,11-03-2014,root vegetables
12047,1001,12-12-2014,whole milk
12048,4523,11-07-2014,ham
12049,2349,28-05-2014,yogurt
12050,2026,07-01-2014,other vegetables
12051,3587,03-08-2014,other vegetables
